Age,Income,Credit_Score,Employment_Years,Debt_to_Income,Loan_Amount,Education,Marital_Status,Previous_Default,Default
54,93222,650,3,1.6865781222517482,8770,Graduate,Divorced,No,1
34,32824,497,0,0.48634872682012364,12129,High School,Single,No,1
62,49898,553,4,1.4681681000662128,8853,Bachelor,Single,No,1
48,86093,611,0,0.764948797279621,1954,High School,Married,No,0
31,30197,449,0,1.0127030153129029,11775,Graduate,Married,No,1
49,54783,759,3,1.6562866892354848,2174,Bachelor,Married,No,1
55,52139,576,0,1.0345703764655512,7955,Bachelor,Single,No,1
37,60431,472,0,0.7036264294106064,12913,High School,Divorced,No,1
56,86360,647,2,1.7078376118380194,500,High School,Married,No,1
18,45586,537,0,0.7442317519364858,5143,High School,Married,No,1
20,48867,652,0,1.3444815871007794,3775,High School,Married,No,1
28,8000,707,3,1.1350599270505715,1043,Bachelor,Married,No,1
69,46520,518,3,1.309119344284903,17401,Graduate,Divorced,Yes,1
44,8000,803,2,1.7191153757282476,1099,Bachelor,Married,No,1
18,48600,484,5,0.9854889097828917,20256,Bachelor,Married,No,1
40,77258,458,0,0.5178403644713814,633,Other,Divorced,No,1
58,42084,729,1,1.9525329781579184,3993,Graduate,Married,No,1
50,28575,634,8,0.9258586875816036,9189,Graduate,Married,No,0
59,48443,382,2,2.4758557272147206,26785,Bachelor,Single,No,1
44,8000,536,0,1.2269712962848163,3945,High School,Single,No,1
90,33893,438,1,1.5329675784832466,34967,High School,Single,No,1
18,55170,468,1,0.3257668571643977,8176,Graduate,Single,No,1
63,12807,618,2,1.5143710270838744,3930,High School,Single,No,1
45,15149,717,2,1.053921844862693,2155,High School,Single,No,1
47,8000,426,2,1.4035490399177966,1675,Bachelor,Single,No,1
40,62429,654,0,0.38768347652140345,1335,Bachelor,Married,No,0
55,44959,850,5,0.5936394798213147,18909,Bachelor,Single,No,1
44,43475,614,2,1.2362840817050467,11616,High School,Single,No,1
26,47708,563,1,0.48098387087526984,9973,Bachelor,Married,No,0
90,51384,583,1,2.529440666365244,43458,Bachelor,Married,No,1
66,59510,818,1,1.308796724075625,3271,Other,Married,No,1
66,38402,472,4,3.0,19551,Graduate,Married,No,1
31,45231,615,2,0.26661851875327447,7064,Graduate,Married,No,0
26,19844,528,2,0.026254269159690757,9705,Graduate,Married,No,1
45,56957,649,0,1.0164150441550395,10581,Bachelor,Married,No,1
38,33191,704,1,0.8971366798862883,6168,High School,Divorced,Yes,0
21,47338,644,2,1.181548214040277,6961,Bachelor,Married,Yes,1
51,43445,452,1,0.7325582954650746,5816,Bachelor,Married,No,1
33,39104,583,3,0.8058187217703652,14775,Bachelor,Married,No,0
46,26342,393,0,0.04418989658676542,18807,Bachelor,Single,No,1
32,34899,609,0,0.9055248248613262,2044,Bachelor,Married,No,1
54,8000,443,0,0.1294863739807227,18931,High School,Divorced,Yes,1
53,56397,628,3,1.5370475481743324,1930,Bachelor,Married,No,1
53,89996,458,4,0.5472823047683951,16273,High School,Divorced,No,1
43,32310,540,0,0.03903575912313628,3863,Graduate,Married,No,1
44,98049,663,2,0.09665196559124856,14193,High School,Divorced,No,1
30,52430,400,0,0.4495309192762277,16573,High School,Married,No,1
59,35420,493,7,0.6511971935175044,15499,Bachelor,Single,No,1
40,79361,540,4,0.23905294074147765,5735,Bachelor,Married,No,1
59,62569,641,0,0.8507915835271118,9721,Bachelor,Single,Yes,0
51,61021,651,4,1.8039511871861578,10152,High School,Single,No,1
36,58071,439,0,0.021547368884435536,11986,Bachelor,Married,No,1
67,89403,704,1,2.11595643991238,598,High School,Single,No,1
55,77474,605,1,1.4099719273166063,1810,Graduate,Married,No,1
38,47042,577,2,1.5446018235524495,9365,Graduate,Single,No,1
62,39452,581,2,2.731930916347169,15283,Bachelor,Single,No,1
59,36343,752,7,0.3919008245761315,500,High School,Divorced,No,1
61,56118,536,1,1.3945465328563125,8533,Graduate,Single,No,1
29,30866,349,1,2.2322609505928424,23580,High School,Married,No,1
61,25690,583,3,1.7574667518482194,11140,Bachelor,Married,No,1
69,54015,470,0,0.9996884817312777,22194,High School,Married,No,1
36,61408,534,3,0.8786680897773497,10809,Graduate,Divorced,No,1
47,101064,567,0,1.744526381504362,11570,High School,Married,No,1
18,51997,401,1,0.8881011742617277,11604,Bachelor,Married,No,1
64,64540,832,0,1.9922424236294303,14371,Graduate,Married,No,1
52,21474,487,3,0.4440720014897348,13061,Bachelor,Single,No,1
51,53250,526,3,0.5628463847327183,13164,High School,Married,No,1
69,29720,562,0,1.6139256648989013,17721,Other,Divorced,No,1
45,47801,584,5,1.5870359135575884,6568,Bachelor,Married,No,1
46,47444,375,1,2.1528971415446483,27284,Bachelor,Married,No,1
51,8000,557,5,0.7508818859404314,5008,High School,Married,No,0
58,57105,664,2,1.829366284971546,13877,Bachelor,Married,No,1
65,29306,579,0,1.0068809474797469,14590,Bachelor,Divorced,No,1
47,30201,606,3,1.3891778626299436,14916,High School,Single,Yes,1
34,48074,651,4,0.780313060813488,7647,High School,Single,No,0
18,25211,574,4,0.3732678904793544,8482,Graduate,Married,No,0
18,24291,525,2,0.5058184911069568,8731,High School,Married,Yes,1
80,50283,514,1,1.1628154793390257,25840,High School,Single,No,1
23,39721,415,1,0.6855564920010808,16444,Bachelor,Single,No,1
36,22562,540,1,1.106247739987962,11705,Graduate,Single,Yes,1
35,29524,580,3,0.23105577855737658,2317,High School,Divorced,No,0
21,39929,674,3,0.13884095514663686,1917,Bachelor,Married,No,0
54,85549,618,4,1.412060797427434,4770,High School,Married,No,1
35,54026,550,1,0.8774020070359425,10288,High School,Single,No,0
54,46007,471,0,0.5773806937996488,10536,High School,Single,No,1
21,42663,473,1,0.6111580129454952,7089,Graduate,Single,No,1
48,69504,726,2,1.3775068122978966,9723,High School,Single,No,1
27,45002,359,2,1.192753696893899,15377,High School,Divorced,Yes,1
75,30669,588,5,1.8564864269257275,19955,Bachelor,Divorced,No,1
41,44115,560,6,1.489370811009676,10394,Graduate,Single,No,1
60,46922,788,0,1.2806828966448383,14532,High School,Single,No,1
25,36356,454,0,0.9695461239523133,13315,Bachelor,Single,No,1
39,27100,466,3,0.24453855843372174,8277,High School,Married,No,1
74,68271,495,0,0.8157703510644132,26927,Bachelor,Single,No,1
26,37341,644,3,0.09260855775989729,8403,Bachelor,Single,No,0
58,52747,768,1,0.4622887504100729,4966,Bachelor,Single,No,1
65,29928,590,1,1.1922062152199258,16629,High School,Married,No,1
44,92479,641,2,0.8024434027565841,3788,High School,Married,No,0
41,52840,598,5,0.7020440246160351,16640,High School,Married,No,1
56,50445,555,6,0.9226195566368519,3750,Bachelor,Single,No,0
41,20955,612,1,0.7988870489735689,6350,High School,Divorced,No,0
56,58880,447,5,1.1633747667375465,6759,Graduate,Divorced,No,1
58,62850,632,1,1.2654004605457614,2609,Other,Single,No,1
42,31778,655,1,0.3451845315654747,6281,Other,Single,Yes,1
74,76144,606,1,1.2704798665732708,22917,Graduate,Married,No,1
55,45709,636,3,0.6616029870596458,7307,Bachelor,Single,No,0
23,31056,679,2,0.3440582180254491,3504,Graduate,Married,No,0
41,45728,461,1,1.9438435727138559,17527,High School,Married,No,1
64,71827,527,2,1.101768731417888,16828,Bachelor,Married,No,1
71,55691,357,1,0.827186564636886,25072,Bachelor,Single,No,1
37,44414,437,2,0.3344963062869464,7072,Bachelor,Married,No,1
51,75839,722,4,1.574032794965837,12086,Graduate,Divorced,No,1
49,23353,666,3,1.366898323229509,23491,High School,Single,No,1
85,49830,850,4,2.4370071159402733,10159,High School,Married,No,1
24,54206,629,6,0.44795830930736935,5305,Graduate,Single,No,0
49,13007,562,1,1.2003354860639763,500,High School,Single,No,1
73,57571,587,2,1.606816724392253,18235,Bachelor,Married,No,1
22,52336,605,0,0.5650740565814835,3393,Graduate,Single,No,0
67,34477,506,3,0.8399636653989908,21020,Bachelor,Single,No,1
60,51086,796,2,0.9828984672152288,8911,Bachelor,Single,No,1
31,32519,849,6,0.35418434278762057,6958,High School,Married,No,0
18,45550,412,0,1.560205645801506,7715,High School,Married,No,1
61,56043,543,3,1.0347159843763916,13944,Graduate,Single,No,1
18,57217,386,1,1.400097585766554,12111,Bachelor,Married,Yes,1
35,36235,503,3,1.0929988692352641,13299,Bachelor,Single,No,1
57,83037,395,0,0.99759306274148,18868,High School,Married,No,1
34,79966,393,4,1.5926997558817044,23026,High School,Married,No,1
73,89456,533,5,0.9025988855499578,24151,Other,Married,No,1
18,38795,484,7,0.2693173150434328,11601,Bachelor,Divorced,No,1
37,76152,708,0,0.8484371908849071,5775,Bachelor,Divorced,Yes,0
18,57074,536,0,0.3134117443532214,13048,High School,Single,No,1
29,46060,805,2,0.26617728680220876,1689,Bachelor,Married,No,0
34,25091,603,0,0.6495360065844709,7891,Graduate,Single,No,0
60,61005,737,1,1.2767879858461075,23438,Bachelor,Divorced,No,1
56,89027,740,0,0.10425965873767007,14153,High School,Single,No,1
51,11079,696,1,2.791644321897076,2295,Bachelor,Single,No,1
48,67525,465,1,2.221322118691229,13457,Graduate,Single,No,1
48,49615,652,0,0.9911490254626192,2648,Bachelor,Single,No,0
56,42529,598,5,1.5700504846911463,7761,Graduate,Married,No,1
55,34512,834,2,1.4662979675746022,3750,Bachelor,Divorced,No,1
50,25098,642,0,1.2813320173171021,4922,Graduate,Married,No,1
18,28000,300,2,0.22517027367752696,31308,Bachelor,Married,Yes,1
65,42450,653,0,1.825682465731953,12820,High School,Married,No,1
39,69974,608,1,1.342451956561722,10436,High School,Single,No,1
29,33087,446,1,0.552304254906566,16754,High School,Single,Yes,1
46,68393,573,4,0.9857316831567339,990,Graduate,Single,No,0
65,44826,583,5,1.630971382308612,14086,Graduate,Single,No,1
62,61824,505,0,0.5571559494233589,14285,Bachelor,Single,No,1
64,38425,850,2,1.1067413824190986,9175,High School,Single,No,1
28,49138,442,2,0.9443882358984614,15161,High School,Single,No,1
35,45947,368,3,1.271905019122758,17912,Graduate,Single,No,1
43,42851,617,6,0.7532324670092406,10941,Bachelor,Divorced,Yes,0
27,50477,404,2,0.9746725218839452,19844,High School,Single,No,1
70,40561,671,1,1.957775784673567,8682,Bachelor,Married,No,1
51,34833,577,2,1.282843364442987,4223,High School,Married,No,1
31,8000,441,1,0.4508232961990526,15799,High School,Married,No,1
43,75628,649,3,0.4150499723340805,5891,Bachelor,Single,No,1
60,30346,811,2,0.16353552236680102,2645,High School,Single,No,1
58,9277,392,1,0.34407436749360665,22209,Other,Single,No,1
30,40853,645,2,0.5125808722726664,2851,High School,Single,No,0
58,48373,531,3,0.6628793673283553,18993,High School,Single,No,1
57,41241,492,7,0.8394976694951458,11226,High School,Married,No,1
20,61570,503,3,0.9650264129757598,17959,Graduate,Married,No,1
42,36818,618,6,1.1227878924439372,6128,Bachelor,Married,Yes,1
20,67730,300,7,0.19681910782520196,25973,Bachelor,Married,No,1
73,42493,850,0,2.0711838831253777,38087,High School,Single,No,1
57,36679,435,3,0.7795909367059111,14240,High School,Married,No,1
63,65134,845,2,1.5780910471742602,2146,Bachelor,Single,Yes,1
65,22321,558,2,1.1586054311966647,12323,Graduate,Married,No,1
90,93008,300,0,1.1058807554310968,53871,Graduate,Married,No,1
62,56602,783,0,1.0674592098456128,25184,High School,Married,No,1
39,61138,500,0,1.3977601265722017,16238,Bachelor,Single,No,1
57,8000,501,5,1.1463522130050057,9442,Graduate,Married,No,1
60,49416,509,3,0.863065608608866,13974,Bachelor,Single,No,1
73,51026,434,2,0.8644855593982613,32269,Graduate,Single,No,1
28,32050,419,4,0.537389496675335,14696,High School,Single,No,1
18,58344,426,2,0.042666389798126314,7649,Graduate,Single,No,1
38,67517,614,3,1.173835887977587,10112,Graduate,Married,No,1
53,51429,684,2,2.329687031125631,10420,Graduate,Married,No,1
78,55828,391,2,0.9238280206871465,34781,Bachelor,Single,No,1
56,29474,603,3,0.7862740897976055,6291,Bachelor,Divorced,No,0
39,40905,582,4,0.92679620079402,8427,Graduate,Divorced,No,0
45,72878,622,2,1.5988844068089416,33122,High School,Divorced,Yes,1
63,69395,662,1,1.286005126870871,9802,High School,Married,No,1
61,62825,644,0,2.5940504115960046,13931,Graduate,Single,No,1
82,51587,515,1,1.6520760821127363,26557,Graduate,Single,No,1
41,45807,668,5,1.0707921229581805,12009,Graduate,Married,No,1
51,95238,850,2,0.8803464766666078,746,High School,Married,No,0
39,63263,606,0,1.3804013327353433,7580,Graduate,Married,No,1
49,28727,675,4,0.8507298428392365,1655,Graduate,Divorced,No,0
36,61868,551,1,0.295202185371767,11095,High School,Married,No,0
89,23666,840,0,3.0,9361,Bachelor,Single,No,1
18,57664,520,4,0.5172973057047396,8768,High School,Single,No,1
18,57666,412,4,1.1093323546218832,13435,High School,Single,No,1
67,71502,850,1,1.059275550155254,1902,Other,Married,No,1
40,58312,608,0,0.9869088864791052,9216,Bachelor,Married,No,0
32,74731,570,3,0.20013849313800114,10690,Graduate,Married,No,1
63,56314,850,3,1.6827344401942779,500,Other,Married,No,1
36,38596,539,0,0.45553390705344454,3594,Bachelor,Divorced,No,1
59,65034,781,0,1.5700289788910662,29340,Graduate,Married,No,1
62,46490,810,1,1.3934251159900573,13896,Bachelor,Married,No,1
73,36526,683,0,2.618579051987812,3606,Graduate,Single,No,1
72,72394,850,3,2.952756728698362,807,High School,Married,No,1
36,8006,815,2,0.33348056495619693,3080,Graduate,Married,No,0
36,81619,463,3,1.311901354040394,17618,High School,Single,No,1
19,64537,300,3,0.648826830482437,26465,High School,Single,No,1
33,65788,300,3,0.4655405802470366,31870,Graduate,Divorced,No,1
51,49639,570,4,1.4560242906547318,1556,Bachelor,Single,No,1
39,36138,456,4,0.11076204361696396,3839,Bachelor,Married,No,1
28,12224,514,2,1.12288421577041,9386,Bachelor,Single,No,1
42,45499,565,1,1.5987910132735945,8824,Graduate,Married,Yes,1
33,49165,824,1,0.6843412575222084,3543,High School,Married,Yes,0
67,44018,850,1,0.4369998675729302,8858,High School,Single,No,1
18,60472,525,1,0.6664432186867908,5599,High School,Married,No,1
26,57914,342,0,1.2346060515673574,19826,Bachelor,Divorced,No,1
55,70089,815,2,1.818983563502485,14857,High School,Married,No,1
47,69532,334,0,2.7992333570307344,21167,Bachelor,Married,No,1
51,72861,534,9,2.9030167615527613,11356,Bachelor,Married,No,1
58,102566,531,0,0.6232703481173191,21230,High School,Single,Yes,1
18,30474,442,4,0.4761274011178296,11519,Bachelor,Married,No,1
18,38670,522,5,0.8991739661481779,7719,Graduate,Married,No,1
47,29647,333,2,3.0,30205,High School,Single,No,1
71,24284,432,4,0.6325834211325382,24808,Bachelor,Single,No,1
18,9475,653,1,1.4601794148925828,18276,Bachelor,Single,No,1
34,42377,647,1,0.6991493212799313,15507,Bachelor,Married,No,0
37,43034,565,3,0.19404444850189728,20868,Graduate,Married,No,1
50,58559,740,3,0.8207134032302656,2724,Bachelor,Single,No,0
51,56240,675,4,1.3170576576662176,5519,Bachelor,Married,No,1
38,54543,568,3,0.7675187274965437,5395,High School,Divorced,No,0
74,83563,634,0,2.043977410389231,12692,Bachelor,Single,No,1
24,47693,529,1,0.8492276631890523,7527,Bachelor,Married,No,1
62,63130,596,0,1.1015711171189047,13079,High School,Divorced,No,1
60,45628,515,1,0.702265770261765,15883,Bachelor,Divorced,No,1
52,46491,578,2,2.1248084611325497,13179,Other,Single,No,1
66,66456,639,3,2.451107421013212,3591,Bachelor,Single,No,1
47,34331,543,7,1.0101760776278577,1812,Bachelor,Single,No,1
35,45925,683,0,0.9847697917681121,500,Graduate,Married,No,0
38,26535,590,2,0.6900142885748157,4880,Graduate,Married,No,0
52,73556,534,3,1.0349787303395532,635,Bachelor,Married,Yes,1
31,29210,780,0,0.20112203779988436,1030,Graduate,Single,Yes,0
67,8000,558,1,1.4521364606627762,16619,Graduate,Single,No,1
23,54704,572,4,0.36975256625008734,3817,Bachelor,Married,No,0
50,73874,850,1,0.23402295979436372,4760,Bachelor,Married,No,0
22,29491,531,0,1.5330926271763459,18524,Bachelor,Married,No,1
18,44354,559,2,0.6829936529105942,5579,Other,Married,No,0
28,47664,674,2,0.7862869851977893,1090,Bachelor,Single,No,0
24,70625,407,0,1.307244233079256,19680,High School,Single,No,1
40,31622,568,2,1.0954121427062034,13229,Graduate,Single,No,1
82,52123,556,0,2.458273424999665,23206,Bachelor,Single,No,1
26,41518,420,3,0.7859229322759852,18019,High School,Single,No,1
38,40275,440,4,1.6529155651325684,19070,Bachelor,Single,No,1
47,66714,740,4,1.9127361714735218,13099,Bachelor,Single,No,1
34,60791,592,5,0.7758907118063187,9721,Graduate,Single,Yes,0
54,43936,529,1,0.7542191971798,13573,High School,Married,No,1
60,64520,679,3,1.6152771459988506,4802,Graduate,Single,No,1
65,60424,375,1,0.7067066345850292,23770,Bachelor,Married,Yes,1
18,63842,601,1,0.9188759575866569,3419,High School,Married,No,0
50,43273,546,1,1.5295949755667093,13727,Other,Married,No,1
25,46972,483,4,1.891883009292068,8360,Bachelor,Divorced,No,1
53,36557,643,1,1.4327133826907978,978,High School,Single,No,1
43,63698,511,5,1.7940298362603952,15526,Bachelor,Married,No,1
28,34805,553,1,0.11746304922496242,9993,Graduate,Divorced,Yes,0
37,61014,589,0,1.9068776777874679,3934,High School,Married,No,1
18,49343,406,3,0.3905336879680459,14208,High School,Single,No,1
18,62712,626,1,0.3804108214786379,500,High School,Single,No,0
43,36506,760,2,1.2147431537504432,1256,High School,Single,No,1
48,31881,602,3,1.266762032419322,8782,Graduate,Married,No,1
22,55986,380,0,0.13186605786277683,19168,Bachelor,Married,No,1
53,45689,480,1,1.9336434617504392,16765,High School,Single,No,1
51,30175,738,0,0.1586018469098709,835,High School,Married,No,1
30,39181,464,1,0.4495045792559458,11329,High School,Married,No,1
45,95612,815,2,1.3964524360697521,1393,Graduate,Married,No,1
34,72258,729,0,0.9625382936522651,3163,High School,Married,No,0
59,56430,610,1,0.7631851959778502,14672,Other,Married,No,0
65,42727,593,1,1.731342481549321,13783,Bachelor,Single,No,1
46,51267,672,0,1.718162741497752,14660,High School,Married,No,1
42,60011,678,0,0.9741503563859131,10572,Graduate,Single,No,0
63,82634,644,0,1.7432459080997156,3911,Bachelor,Married,No,1
18,59902,391,1,0.039695721307015486,9454,Graduate,Divorced,Yes,1
33,19128,701,0,1.0766091084862928,1845,Other,Married,No,1
54,81852,649,2,1.9273858630428071,6765,High School,Married,No,1
64,70876,698,4,1.6053504155798177,11412,High School,Single,No,1
60,36405,599,1,1.5731448139378785,2735,Graduate,Single,No,1
50,49570,435,1,1.0306798651825617,10283,High School,Married,Yes,1
67,65528,547,1,1.8058409356584542,14588,High School,Single,No,1
54,59099,596,2,1.0824482742668458,7382,High School,Married,No,1
48,39634,495,2,0.1440793866392336,11863,High School,Single,No,1
34,52892,382,3,1.348511270260955,14906,Graduate,Single,No,1
72,39968,523,2,1.9364966288915468,17033,High School,Single,No,1
